E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_20_405.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_20_405.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_20_405.jpg, -0.2749557, 1, 0, 4.330961
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_20_513.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_20_513.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_20_513.jpg, 0, 1, 0, 5.72391
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_20_624.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_20_624.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_20_624.jpg, 0, 1, 0, 6.872169
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_20_734.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_20_734.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_20_734.jpg, 0, 1, 0, 8.236308
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_20_839.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_20_839.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_20_839.jpg, 0, 1, 0, 9.360952
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_20_944.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_20_944.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_20_944.jpg, -0.2778852, 1, 0, 10.44854
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_046.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_046.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_046.jpg, -0.4443393, 1, 0, 11.55903
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_155.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_155.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_155.jpg, -0.08632949, 1, 0, 12.84192
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_265.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_265.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_265.jpg, 0, 1, 0, 13.82311
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_374.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_374.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_374.jpg, 0, 1, 0, 15.08977
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_476.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_476.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_476.jpg, -0.1703745, 1, 0, 16.19901
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_582.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_582.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_582.jpg, -0.1967892, 1, 0, 17.13695
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_688.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_688.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_688.jpg, 0, 1, 0, 18.20014
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_790.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_790.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_790.jpg, 0, 1, 0, 19.42199
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_21_897.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_21_897.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_21_897.jpg, -0.1775949, 1, 0, 20.42246
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_010.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_010.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_010.jpg, -0.5126001, 1, 0, 21.46778
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_128.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_128.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_128.jpg, -0.1560069, 1, 0, 22.45917
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_229.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_229.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_229.jpg, 0, 1, 0, 23.4174
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_344.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_344.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_344.jpg, 0, 1, 0, 24.57924
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_450.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_450.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_450.jpg, -0.1173894, 1, 0, 25.53636
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_551.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_551.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_551.jpg, -0.4224795, 1, 0, 26.56802
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_658.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_658.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_658.jpg, -0.743088, 1, 0, 27.20742
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_767.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_767.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_767.jpg, -0.866424, 1, 0, 27.74278
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_870.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_870.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_870.jpg, -0.5153438, 1, 0, 28.82821
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_22_977.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_22_977.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_22_977.jpg, -0.197033, 1, 0, 29.79352
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_091.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_091.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_091.jpg, 0, 1, 0, 30.18627
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_193.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_193.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_193.jpg, 0, 1, 0, 30.18965
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_304.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_304.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_304.jpg, 0.0870096, 1, 0, 30.18714
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_412.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_412.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_412.jpg, 0.2779212, 1, 0, 30.17897
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_529.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_529.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_529.jpg, 0, 1, 0, 30.18711
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_637.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_637.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_637.jpg, -0.2206731, 1, 0, 30.17078
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_744.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_744.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_744.jpg, 0, 1, 0, 30.19021
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_861.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_861.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_861.jpg, 0, 1, 0, 30.18988
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_23_974.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_23_974.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_23_974.jpg, 0, 1, 0, 30.19072
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_24_077.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_24_077.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_24_077.jpg, 0, 1, 0, 30.19025
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_24_189.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_24_189.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_24_189.jpg, 0, 1, 0, 30.1901
E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\center_2020_04_30_01_29_24_298.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\left_2020_04_30_01_29_24_298.jpg, E:\Study Material\[FreeTutorials.Eu] Udemy - Deep Learning & Computer Vision - Build a Self-Driving Car\14. Behavioural Cloning\Data\IMG\right_2020_04_30_01_29_24_298.jpg, -0.166092, 1, 0, 30.18332
